1,2019,277,1818,1,26.53055,100,10.47944,1045.65,10.41351,39.33758,3.513151,290.2994,5.841403,288.8509,1800,4.108984,298.3974,3.400225,306.6771,6.766814,281.6619,1816,"NAN","NAN",358.9827,318.8545,51.43492,414.2353,1.11,3000,34611,0,0,0,-74.40257,-75.91394,-75.81107,0,-75.37586
1,2019,277,1819,1,26.52298,100,10.49818,1045.625,10.34722,38.57045,4.220115,305.9571,5.869312,273.8028,1900,3.866633,298.9685,3.421726,303.4778,6.766814,281.6619,1816,"NAN","NAN",773.9557,329.7029,115.2689,425.6699,1.11,3000,34611,0,0,0,-74.40258,-75.91395,-75.81094,0,-75.37582
1,2019,277,1820,1,26.52307,100,10.51883,1045.638,10.33868,38.49648,5.47105,337.1158,6.296628,286.2996,2020,4.845583,315.9023,3.712632,300.3637,6.766814,281.6619,1816,"NAN","NAN",698.4119,334.6744,101.0042,430.2797,1.11,3000,34611,0,0,0,-74.40234,-75.91375,-75.81086,0,-75.37565
1,2019,277,1821,1,26.51968,100,10.5368,1045.568,10.30358,39.26876,3.584559,286.6974,5.446107,212.9507,2105,4.527805,308.3041,3.840994,300.5461,6.766814,281.6619,1816,"NAN","NAN",560.9621,337.7858,80.27573,430.2329,1.11,3000,34611,0,0,0,-74.3997,-75.91106,-75.80554,0,-75.3721
1,2019,277,1822,1,26.51584,100,10.57812,1045.481,10.51046,39.06896,2.392012,259.0559,4.218646,267.0665,2255,2.988285,267.3179,3.891032,296.3203,6.766814,281.6619,1816,"NAN","NAN",415.2143,338.2458,58.34456,427.6014,1.11,3000,34611,0,0,0,-74.38877,-75.89442,-75.76072,0,-75.34797
1,2019,277,1823,1,26.51199,100,10.4922,1045.716,10.53019,38.7426,3.401964,270.654,4.450331,266.3751,2310,2.896988,265.1566,3.734079,288.2604,6.766814,281.6619,1816,"NAN","NAN",383.8507,336.4136,54.16118,420.2024,1.11,3000,34611,0,0,0,-74.39936,-75.91125,-75.80198,0,-75.37086
1,2019,277,1824,1,26.50815,100,10.47821,1045.512,10.552,39.51541,2.640708,283.6842,3.495013,322.2408,2400,3.021336,276.7333,3.627942,281.6275,6.766814,281.6619,1816,"NAN","NAN",403.1811,334.2553,55.87624,422.6096,1.11,3000,34611,0,0,0,-74.40279,-75.9141,-75.81109,0,-75.376
1,2019,277,1825,1,26.50467,100,10.4822,1045.74,10.64035,39.27081,1.87095,246.0286,2.719337,306.6861,2550,2.255829,272.415,3.325682,280.6589,6.54909,213.1378,1818,"NAN","NAN",407.506,327.2281,56.7204,421.5176,1.11,3000,34611,0,0,0,-74.40318,-75.91469,-75.81069,0,-75.37618
1,2019,277,1826,1,26.50073,100,10.48486,1045.737,10.67723,38.18738,3.456072,312.0968,4.770152,340.2813,2615,2.663511,293.408,3.52554,286.7952,6.54909,213.1378,1818,"NAN","NAN",373.1832,314.4735,52.50039,415.0868,1.11,3000,34611,0,0,0,-74.40239,-75.91364,-75.81078,0,-75.37561
1,2019,277,1827,1,26.49686,100,10.51349,1045.552,10.60034,38.34376,3.625042,336.0106,4.384685,341.3311,2735,3.540557,322.9933,3.417562,290.7606,6.296628,286.2996,1821,"NAN","NAN",227.8094,301.7484,30.20065,411.1633,1.11,3000,34611,0,0,0,-74.4021,-75.9134,-75.81058,0,-75.37536
